SiteID,Date _SlugAddition,Dectime_hour,BCSC_uS_cm,,
STR6,8/5/2024,13.0117,74,,
STR6,8/5/2024,13.0119,74,,
STR6,8/5/2024,13.0122,74,,
STR6,8/5/2024,13.0125,73,,
STR6,8/5/2024,13.0128,71,,
STR6,8/5/2024,13.0131,68,,
STR6,8/5/2024,13.0133,67,,
STR6,8/5/2024,13.0136,65,,
STR6,8/5/2024,13.0139,62,,
STR6,8/5/2024,13.0142,60,,
STR6,8/5/2024,13.0144,59,,
STR6,8/5/2024,13.0147,58,,
STR6,8/5/2024,13.0150,58,,
STR6,8/5/2024,13.0153,58,,
STR6,8/5/2024,13.0156,58,,
STR6,8/5/2024,13.0158,58,,
STR6,8/5/2024,13.0161,59,,
STR6,8/5/2024,13.0164,59,,
STR6,8/5/2024,13.0167,58,,
STR6,8/5/2024,13.0169,56,,
STR6,8/5/2024,13.0172,53,,
STR6,8/5/2024,13.0175,51,,
STR6,8/5/2024,13.0178,48,,
STR6,8/5/2024,13.0181,46,,
STR6,8/5/2024,13.0183,45,,
STR6,8/5/2024,13.0186,45,,
STR6,8/5/2024,13.0189,44,,
STR6,8/5/2024,13.0192,43,,
STR6,8/5/2024,13.0194,43,,
STR6,8/5/2024,13.0197,42,,
STR6,8/5/2024,13.0200,42,,
STR6,8/5/2024,13.0203,42,,
STR6,8/5/2024,13.0206,42,,
STR6,8/5/2024,13.0208,41,,
STR6,8/5/2024,13.0211,40,,
STR6,8/5/2024,13.0214,39,,
STR6,8/5/2024,13.0217,39,,
STR6,8/5/2024,13.0219,39,,
STR6,8/5/2024,13.0222,38,,
STR6,8/5/2024,13.0225,36,,
STR6,8/5/2024,13.0228,35,,
STR6,8/5/2024,13.0231,34,,
STR6,8/5/2024,13.0233,34,,
STR6,8/5/2024,13.0236,34,,
STR6,8/5/2024,13.0239,34,,
STR6,8/5/2024,13.0242,33,,
STR6,8/5/2024,13.0244,32,,
STR6,8/5/2024,13.0247,31,,
STR6,8/5/2024,13.0250,30,,
STR6,8/5/2024,13.0253,30,,
STR6,8/5/2024,13.0256,30,,
STR6,8/5/2024,13.0258,29,,
STR6,8/5/2024,13.0261,29,,
STR6,8/5/2024,13.0264,28,,
STR6,8/5/2024,13.0267,28,,
STR6,8/5/2024,13.0269,27,,
STR6,8/5/2024,13.0272,27,,
STR6,8/5/2024,13.0275,26,,
STR6,8/5/2024,13.0278,25,,
STR6,8/5/2024,13.0281,24,,
STR6,8/5/2024,13.0283,24,,
STR6,8/5/2024,13.0286,24,,
STR6,8/5/2024,13.0289,24,,
STR6,8/5/2024,13.0292,23,,
STR6,8/5/2024,13.0294,23,,
STR6,8/5/2024,13.0297,23,,
STR6,8/5/2024,13.0300,22,,
STR6,8/5/2024,13.0303,22,,
STR6,8/5/2024,13.0306,22,,
STR6,8/5/2024,13.0308,21,,
STR6,8/5/2024,13.0311,21,,
STR6,8/5/2024,13.0314,20,,
STR6,8/5/2024,13.0317,20,,
STR6,8/5/2024,13.0319,19,,
STR6,8/5/2024,13.0322,18,,
STR6,8/5/2024,13.0325,18,,
STR6,8/5/2024,13.0328,17,,
STR6,8/5/2024,13.0331,17,,
STR6,8/5/2024,13.0333,17,,
STR6,8/5/2024,13.0336,17,,
STR6,8/5/2024,13.0339,17,,
STR6,8/5/2024,13.0342,16,,
STR6,8/5/2024,13.0344,16,,
STR6,8/5/2024,13.0347,16,,
STR6,8/5/2024,13.0350,16,,
STR6,8/5/2024,13.0353,16,,
STR6,8/5/2024,13.0356,16,,
STR6,8/5/2024,13.0358,16,,
STR6,8/5/2024,13.0361,15,,
STR6,8/5/2024,13.0364,15,,
STR6,8/5/2024,13.0367,15,,
STR6,8/5/2024,13.0369,15,,
STR6,8/5/2024,13.0372,15,,
STR6,8/5/2024,13.0375,15,,
STR6,8/5/2024,13.0378,15,,
STR6,8/5/2024,13.0381,14,,
STR6,8/5/2024,13.0383,14,,
STR6,8/5/2024,13.0386,13,,
STR6,8/5/2024,13.0389,13,,
STR6,8/5/2024,13.0392,13,,
STR6,8/5/2024,13.0394,13,,
STR6,8/5/2024,13.0397,12,,
STR6,8/5/2024,13.0400,12,,
STR6,8/5/2024,13.0403,12,,
STR6,8/5/2024,13.0406,12,,
STR6,8/5/2024,13.0408,11,,
STR6,8/5/2024,13.0411,11,,
STR6,8/5/2024,13.0414,11,,
STR6,8/5/2024,13.0417,11,,
STR6,8/5/2024,13.0419,10,,
STR6,8/5/2024,13.0422,10,,
STR6,8/5/2024,13.0425,10,,
STR6,8/5/2024,13.0428,10,,
STR6,8/5/2024,13.0431,10,,
STR6,8/5/2024,13.0433,10,,
STR6,8/5/2024,13.0436,10,,
STR6,8/5/2024,13.0439,10,,
STR6,8/5/2024,13.0442,10,,
STR6,8/5/2024,13.0444,10,,
STR6,8/5/2024,13.0447,10,,
STR6,8/5/2024,13.0450,10,,
STR6,8/5/2024,13.0453,9,,
STR6,8/5/2024,13.0456,9,,
STR6,8/5/2024,13.0458,9,,
STR6,8/5/2024,13.0461,9,,
STR6,8/5/2024,13.0464,9,,
STR6,8/5/2024,13.0467,9,,
STR6,8/5/2024,13.0469,9,,
STR6,8/5/2024,13.0472,9,,
STR6,8/5/2024,13.0475,9,,
STR6,8/5/2024,13.0478,8,,
STR6,8/5/2024,13.0481,8,,
STR6,8/5/2024,13.0483,8,,
STR6,8/5/2024,13.0486,8,,
STR6,8/5/2024,13.0489,8,,
STR6,8/5/2024,13.0492,8,,
STR6,8/5/2024,13.0494,7,,
STR6,8/5/2024,13.0497,7,,
STR6,8/5/2024,13.0500,7,,
STR6,8/5/2024,13.0503,7,,
STR6,8/5/2024,13.0506,7,,
STR6,8/5/2024,13.0508,7,,
STR6,8/5/2024,13.0511,7,,
STR6,8/5/2024,13.0514,6,,
STR6,8/5/2024,13.0517,6,,
STR6,8/5/2024,13.0519,6,,
STR6,8/5/2024,13.0522,6,,
STR6,8/5/2024,13.0525,6,,
STR6,8/5/2024,13.0528,6,,
STR6,8/5/2024,13.0531,6,,
STR6,8/5/2024,13.0533,6,,
STR6,8/5/2024,13.0536,6,,
STR6,8/5/2024,13.0539,6,,
STR6,8/5/2024,13.0542,6,,
STR6,8/5/2024,13.0544,6,,
STR6,8/5/2024,13.0547,6,,
STR6,8/5/2024,13.0550,5,,
STR6,8/5/2024,13.0553,5,,
STR6,8/5/2024,13.0556,5,,
STR6,8/5/2024,13.0558,5,,
STR6,8/5/2024,13.0561,5,,
STR6,8/5/2024,13.0564,5,,
STR6,8/5/2024,13.0567,5,,
STR6,8/5/2024,13.0569,5,,
STR6,8/5/2024,13.0572,5,,
STR6,8/5/2024,13.0575,5,,
STR6,8/5/2024,13.0578,5,,
STR6,8/5/2024,13.0581,5,,
STR6,8/5/2024,13.0583,5,,
STR6,8/5/2024,13.0586,5,,
STR6,8/5/2024,13.0589,5,,
STR6,8/5/2024,13.0592,5,,
STR6,8/5/2024,13.0594,5,,
STR6,8/5/2024,13.0597,5,,
STR6,8/5/2024,13.0600,5,,
STR6,8/5/2024,13.0603,5,,
STR6,8/5/2024,13.0606,4,,
STR6,8/5/2024,13.0608,4,,
STR6,8/5/2024,13.0611,4,,
STR6,8/5/2024,13.0614,4,,
STR6,8/5/2024,13.0617,4,,
STR6,8/5/2024,13.0619,4,,
STR6,8/5/2024,13.0622,4,,
STR6,8/5/2024,13.0625,4,,
STR6,8/5/2024,13.0628,4,,
STR6,8/5/2024,13.0631,4,,
STR6,8/5/2024,13.0633,4,,
STR6,8/5/2024,13.0636,4,,
STR6,8/5/2024,13.0639,4,,
STR6,8/5/2024,13.0642,4,,
STR6,8/5/2024,13.0644,4,,
STR6,8/5/2024,13.0647,4,,
STR6,8/5/2024,13.0650,4,,
STR6,8/5/2024,13.0653,4,,
STR6,8/5/2024,13.0656,4,,
STR6,8/5/2024,13.0658,4,,
STR6,8/5/2024,13.0661,3,,
STR6,8/5/2024,13.0664,3,,
STR6,8/5/2024,13.0667,3,,
STR6,8/5/2024,13.0669,3,,
STR6,8/5/2024,13.0672,3,,
STR6,8/5/2024,13.0675,3,,
STR6,8/5/2024,13.0678,3,,
STR6,8/5/2024,13.0681,3,,
STR6,8/5/2024,13.0683,3,,
STR6,8/5/2024,13.0686,3,,
STR6,8/5/2024,13.0689,3,,
STR6,8/5/2024,13.0692,3,,
STR6,8/5/2024,13.0694,3,,
STR6,8/5/2024,13.0697,3,,
STR6,8/5/2024,13.0700,3,,
STR6,8/5/2024,13.0703,3,,
STR6,8/5/2024,13.0706,3,,
STR6,8/5/2024,13.0708,3,,
STR6,8/5/2024,13.0711,3,,
STR6,8/5/2024,13.0714,3,,
STR6,8/5/2024,13.0717,3,,
STR6,8/5/2024,13.0719,3,,
STR6,8/5/2024,13.0722,3,,
STR6,8/5/2024,13.0725,3,,
STR6,8/5/2024,13.0728,3,,
STR6,8/5/2024,13.0731,3,,
STR6,8/5/2024,13.0733,3,,
STR6,8/5/2024,13.0736,3,,
STR6,8/5/2024,13.0739,3,,
STR6,8/5/2024,13.0742,3,,
STR6,8/5/2024,13.0744,3,,
STR6,8/5/2024,13.0747,3,,
STR6,8/5/2024,13.0750,2,,
STR6,8/5/2024,13.0753,2,,
STR6,8/5/2024,13.0756,2,,
STR6,8/5/2024,13.0758,2,,
STR6,8/5/2024,13.0761,2,,
STR6,8/5/2024,13.0764,2,,
STR6,8/5/2024,13.0767,2,,
STR6,8/5/2024,13.0769,2,,
STR6,8/5/2024,13.0772,2,,
STR6,8/5/2024,13.0775,2,,
STR6,8/5/2024,13.0778,2,,
STR6,8/5/2024,13.0781,2,,
STR6,8/5/2024,13.0783,2,,
STR6,8/5/2024,13.0786,2,,
STR6,8/5/2024,13.0789,2,,
STR6,8/5/2024,13.0792,2,,
STR6,8/5/2024,13.0794,2,,
STR6,8/5/2024,13.0797,2,,
STR6,8/5/2024,13.0800,2,,
STR6,8/5/2024,13.0803,2,,
STR6,8/5/2024,13.0806,2,,
STR6,8/5/2024,13.0808,2,,
STR6,8/5/2024,13.0811,2,,
STR6,8/5/2024,13.0814,2,,
STR6,8/5/2024,13.0817,2,,
STR6,8/5/2024,13.0819,2,,
STR6,8/5/2024,13.0822,2,,
STR6,8/5/2024,13.0825,2,,
STR6,8/5/2024,13.0828,2,,
STR6,8/5/2024,13.0831,2,,
STR6,8/5/2024,13.0833,2,,
STR6,8/5/2024,13.0836,2,,
STR6,8/5/2024,13.0839,2,,
STR6,8/5/2024,13.0842,2,,
STR6,8/5/2024,13.0844,2,,
STR6,8/5/2024,13.0847,2,,
STR6,8/5/2024,13.0850,2,,
STR6,8/5/2024,13.0853,2,,
STR6,8/5/2024,13.0856,2,,
STR6,8/5/2024,13.0858,2,,
STR6,8/5/2024,13.0861,1,,
STR6,8/5/2024,13.0864,1,,
STR6,8/5/2024,13.0867,1,,
STR6,8/5/2024,13.0869,1,,
STR6,8/5/2024,13.0872,1,,
STR6,8/5/2024,13.0875,2,,
STR6,8/5/2024,13.0878,2,,
STR6,8/5/2024,13.0881,1,,
STR6,8/5/2024,13.0883,1,,
STR6,8/5/2024,13.0886,1,,
STR6,8/5/2024,13.0889,1,,
STR6,8/5/2024,13.0892,1,,
STR6,8/5/2024,13.0894,1,,
STR6,8/5/2024,13.0897,1,,
STR6,8/5/2024,13.0900,1,,
STR6,8/5/2024,13.0903,1,,
STR6,8/5/2024,13.0906,1,,
STR6,8/5/2024,13.0908,1,,
STR6,8/5/2024,13.0911,1,,
STR6,8/5/2024,13.0914,1,,
STR6,8/5/2024,13.0917,1,,
STR6,8/5/2024,13.0919,1,,
STR6,8/5/2024,13.0922,1,,
STR6,8/5/2024,13.0925,1,,
STR6,8/5/2024,13.0928,1,,
STR6,8/5/2024,13.0931,1,,
STR6,8/5/2024,13.0933,1,,
STR6,8/5/2024,13.0936,1,,
STR6,8/5/2024,13.0939,1,,
STR6,8/5/2024,13.0942,1,,
STR6,8/5/2024,13.0944,1,,
STR6,8/5/2024,13.0947,1,,
STR6,8/5/2024,13.0950,1,,
STR6,8/5/2024,13.0953,1,,
STR6,8/5/2024,13.0956,1,,
STR6,8/5/2024,13.0958,1,,
STR6,8/5/2024,13.0961,1,,
STR6,8/5/2024,13.0964,1,,
STR6,8/5/2024,13.0967,1,,
STR6,8/5/2024,13.0969,1,,
STR6,8/5/2024,13.0972,1,,
STR6,8/5/2024,13.0975,1,,
STR6,8/5/2024,13.0978,1,,
STR6,8/5/2024,13.0981,1,,
STR6,8/5/2024,13.0983,1,,
STR6,8/5/2024,13.0986,1,,
STR6,8/5/2024,13.0989,1,,
STR6,8/5/2024,13.0992,1,,
STR6,8/5/2024,13.0994,1,,
STR6,8/5/2024,13.0997,1,,
STR6,8/5/2024,13.1000,1,,
STR6,8/5/2024,13.1003,1,,
STR6,8/5/2024,13.1006,1,,
STR6,8/5/2024,13.1008,1,,
STR6,8/5/2024,13.1011,1,,
STR6,8/5/2024,13.1014,1,,
STR6,8/5/2024,13.1017,1,,
STR6,8/5/2024,13.1019,1,,
STR6,8/5/2024,13.1022,1,,
STR6,8/5/2024,13.1025,1,,
STR6,8/5/2024,13.1028,1,,
STR6,8/5/2024,13.1031,1,,
STR6,8/5/2024,13.1033,1,,
STR6,8/5/2024,13.1036,1,,
STR6,8/5/2024,13.1039,1,,
STR6,8/5/2024,13.1042,1,,
STR6,8/5/2024,13.1044,1,,
STR6,8/5/2024,13.1047,1,,
STR6,8/5/2024,13.1050,1,,
STR6,8/5/2024,13.1053,1,,
STR6,8/5/2024,13.1056,1,,
STR6,8/5/2024,13.1058,1,,
STR6,8/5/2024,13.1061,1,,
STR6,8/5/2024,13.1064,1,,
STR6,8/5/2024,13.1067,1,,
STR6,8/5/2024,13.1069,1,,
STR6,8/5/2024,13.1072,1,,
STR6,8/5/2024,13.1075,1,,
STR6,8/5/2024,13.1078,1,,
STR6,8/5/2024,13.1081,1,,
STR6,8/5/2024,13.1083,1,,
STR6,8/5/2024,13.1086,1,,
STR6,8/5/2024,13.1089,1,,
STR6,8/5/2024,13.1092,1,,
STR6,8/5/2024,13.1094,1,,
STR6,8/5/2024,13.1097,1,,
STR6,8/5/2024,13.1100,1,,
STR6,8/5/2024,13.1103,1,,
STR6,8/5/2024,13.1106,1,,
STR6,8/5/2024,13.1108,1,,
STR6,8/5/2024,13.1111,1,,
STR6,8/5/2024,13.1114,1,,
STR6,8/5/2024,13.1117,1,,
STR6,8/5/2024,13.1119,1,,
STR6,8/5/2024,13.1122,1,,
STR6,8/5/2024,13.1125,1,,
STR6,8/5/2024,13.1128,1,,
STR6,8/5/2024,13.1131,1,,
STR6,8/5/2024,13.1133,1,,
STR6,8/5/2024,13.1136,1,,
STR6,8/5/2024,13.1139,1,,
STR6,8/5/2024,13.1142,1,,
STR6,8/5/2024,13.1144,1,,
STR6,8/5/2024,13.1147,1,,
STR6,8/5/2024,13.1150,0,,
STR6,8/5/2024,13.1153,0,,
STR6,8/5/2024,13.1156,0,,
GG-0250,10/11/2024,12.5433,0,,
GG-0250,10/11/2024,12.5439,0,,
GG-0250,10/11/2024,12.5444,0,,
GG-0250,10/11/2024,12.5450,0,,
GG-0250,10/11/2024,12.5456,0,,
GG-0250,10/11/2024,12.5461,0,,
GG-0250,10/11/2024,12.5467,0,,
GG-0250,10/11/2024,12.5472,0,,
GG-0250,10/11/2024,12.5478,0,,
GG-0250,10/11/2024,12.5483,0,,
GG-0250,10/11/2024,12.5489,0,,
GG-0250,10/11/2024,12.5494,0,,
GG-0250,10/11/2024,12.5500,0,,
GG-0250,10/11/2024,12.5506,0,,
GG-0250,10/11/2024,12.5511,0,,
GG-0250,10/11/2024,12.5517,0,,
GG-0250,10/11/2024,12.5522,0,,
GG-0250,10/11/2024,12.5528,0,,
GG-0250,10/11/2024,12.5533,0,,
GG-0250,10/11/2024,12.5539,0,,
GG-0250,10/11/2024,12.5544,0,,
GG-0250,10/11/2024,12.5550,0,,
GG-0250,10/11/2024,12.5556,0,,
GG-0250,10/11/2024,12.5561,0,,
GG-0250,10/11/2024,12.5567,0,,
GG-0250,10/11/2024,12.5572,0,,
GG-0250,10/11/2024,12.5578,0,,
GG-0250,10/11/2024,12.5583,0,,
GG-0250,10/11/2024,12.5589,0,,
GG-0250,10/11/2024,12.5594,0,,
GG-0250,10/11/2024,12.5600,0,,
GG-0250,10/11/2024,12.5606,0,,
GG-0250,10/11/2024,12.5611,0,,
GG-0250,10/11/2024,12.5617,0,,
GG-0250,10/11/2024,12.5622,0,,
GG-0250,10/11/2024,12.5628,0,,
GG-0250,10/11/2024,12.5633,0,,
GG-0250,10/11/2024,12.5639,0,,
GG-0250,10/11/2024,12.5644,0,,
GG-0250,10/11/2024,12.5650,0,,
GG-0250,10/11/2024,12.5656,0,,
GG-0250,10/11/2024,12.5661,0,,
GG-0250,10/11/2024,12.5667,0,,
GG-0250,10/11/2024,12.5672,0,,
GG-0250,10/11/2024,12.5678,0,,
GG-0250,10/11/2024,12.5683,0,,
GG-0250,10/11/2024,12.5689,1,,
GG-0250,10/11/2024,12.5694,1,,
GG-0250,10/11/2024,12.5700,1,,
GG-0250,10/11/2024,12.5706,1,,
GG-0250,10/11/2024,12.5711,1,,
GG-0250,10/11/2024,12.5717,1,,
GG-0250,10/11/2024,12.5722,1,,
GG-0250,10/11/2024,12.5728,1,,
GG-0250,10/11/2024,12.5733,1,,
GG-0250,10/11/2024,12.5739,1,,
GG-0250,10/11/2024,12.5744,1,,
GG-0250,10/11/2024,12.5750,1,,
GG-0250,10/11/2024,12.5756,1,,
GG-0250,10/11/2024,12.5761,1,,
GG-0250,10/11/2024,12.5767,1,,
GG-0250,10/11/2024,12.5772,1,,
GG-0250,10/11/2024,12.5778,1,,
GG-0250,10/11/2024,12.5783,1,,
GG-0250,10/11/2024,12.5789,1,,
GG-0250,10/11/2024,12.5794,1,,
GG-0250,10/11/2024,12.5800,1,,
GG-0250,10/11/2024,12.5806,1,,
GG-0250,10/11/2024,12.5811,1,,
GG-0250,10/11/2024,12.5817,1,,
GG-0250,10/11/2024,12.5822,1,,
GG-0250,10/11/2024,12.5828,1,,
GG-0250,10/11/2024,12.5833,1,,
GG-0250,10/11/2024,12.5839,1,,
GG-0250,10/11/2024,12.5844,1,,
GG-0250,10/11/2024,12.5850,1,,
GG-0250,10/11/2024,12.5856,1,,
GG-0250,10/11/2024,12.5861,1,,
GG-0250,10/11/2024,12.5867,1,,
GG-0250,10/11/2024,12.5872,1,,
GG-0250,10/11/2024,12.5878,1,,
GG-0250,10/11/2024,12.5883,1,,
GG-0250,10/11/2024,12.5889,0,,
GG-0250,10/11/2024,12.5894,0,,
GG-0250,10/11/2024,12.5900,0,,
GG-0250,10/11/2024,12.5906,0,,
GG-0250,10/11/2024,12.5911,0,,
GG-0250,10/11/2024,12.5917,0,,
GG-0250,10/11/2024,12.5922,0,,
GG-0250,10/11/2024,12.5928,1,,
GG-0250,10/11/2024,12.5933,1,,
GG-0250,10/11/2024,12.5939,1,,
GG-0250,10/11/2024,12.5944,1,,
GG-0250,10/11/2024,12.5950,1,,
GG-0250,10/11/2024,12.5956,1,,
GG-0250,10/11/2024,12.5961,1,,
GG-0250,10/11/2024,12.5967,1,,
GG-0250,10/11/2024,12.5972,1,,
GG-0250,10/11/2024,12.5978,1,,
GG-0250,10/11/2024,12.5983,1,,
GG-0250,10/11/2024,12.5989,1,,
GG-0250,10/11/2024,12.5994,1,,
GG-0250,10/11/2024,12.6000,1,,
GG-0250,10/11/2024,12.6006,1,,
GG-0250,10/11/2024,12.6011,1,,
GG-0250,10/11/2024,12.6017,1,,
GG-0250,10/11/2024,12.6022,1,,
GG-0250,10/11/2024,12.6028,1,,
GG-0250,10/11/2024,12.6033,1,,
GG-0250,10/11/2024,12.6039,1,,
GG-0250,10/11/2024,12.6044,1,,
GG-0250,10/11/2024,12.6050,1,,
GG-0250,10/11/2024,12.6056,1,,
GG-0250,10/11/2024,12.6061,1,,
GG-0250,10/11/2024,12.6067,1,,
GG-0250,10/11/2024,12.6072,1,,
GG-0250,10/11/2024,12.6078,1,,
GG-0250,10/11/2024,12.6083,1,,
GG-0250,10/11/2024,12.6089,1,,
GG-0250,10/11/2024,12.6094,1,,
GG-0250,10/11/2024,12.6100,2,,
GG-0250,10/11/2024,12.6106,2,,
GG-0250,10/11/2024,12.6111,2,,
GG-0250,10/11/2024,12.6117,3,,
GG-0250,10/11/2024,12.6122,4,,
GG-0250,10/11/2024,12.6128,4,,
GG-0250,10/11/2024,12.6133,6,,
GG-0250,10/11/2024,12.6139,6,,
GG-0250,10/11/2024,12.6144,8,,
GG-0250,10/11/2024,12.6150,10,,
GG-0250,10/11/2024,12.6156,12,,
GG-0250,10/11/2024,12.6161,14,,
GG-0250,10/11/2024,12.6167,16,,
GG-0250,10/11/2024,12.6172,21,,
GG-0250,10/11/2024,12.6178,25,,
GG-0250,10/11/2024,12.6183,28,,
GG-0250,10/11/2024,12.6189,34,,
GG-0250,10/11/2024,12.6194,38,,
GG-0250,10/11/2024,12.6200,45,,
GG-0250,10/11/2024,12.6206,49,,
GG-0250,10/11/2024,12.6211,73,,
GG-0250,10/11/2024,12.6217,74,,
GG-0250,10/11/2024,12.6222,80,,
GG-0250,10/11/2024,12.6228,99,,
GG-0250,10/11/2024,12.6233,115,,
GG-0250,10/11/2024,12.6239,115,,
GG-0250,10/11/2024,12.6244,135,,
GG-0250,10/11/2024,12.6250,151,,
GG-0250,10/11/2024,12.6256,167,,
GG-0250,10/11/2024,12.6261,179,,
GG-0250,10/11/2024,12.6267,195,,
GG-0250,10/11/2024,12.6272,193,,
GG-0250,10/11/2024,12.6278,217,,
GG-0250,10/11/2024,12.6283,224,,
GG-0250,10/11/2024,12.6289,257,,
GG-0250,10/11/2024,12.6294,280,,
GG-0250,10/11/2024,12.6300,288,,
GG-0250,10/11/2024,12.6306,305,,
GG-0250,10/11/2024,12.6311,325,,
GG-0250,10/11/2024,12.6317,348,,
GG-0250,10/11/2024,12.6322,363,,
GG-0250,10/11/2024,12.6328,383,,
GG-0250,10/11/2024,12.6333,403,,
GG-0250,10/11/2024,12.6339,429,,
GG-0250,10/11/2024,12.6344,450,,
GG-0250,10/11/2024,12.6350,476,,
GG-0250,10/11/2024,12.6356,493,,
GG-0250,10/11/2024,12.6361,510,,
GG-0250,10/11/2024,12.6367,524,,
GG-0250,10/11/2024,12.6372,531,,
GG-0250,10/11/2024,12.6378,572,,
GG-0250,10/11/2024,12.6383,594,,
GG-0250,10/11/2024,12.6389,624,,
GG-0250,10/11/2024,12.6394,626,,
GG-0250,10/11/2024,12.6400,666,,
GG-0250,10/11/2024,12.6406,672,,
GG-0250,10/11/2024,12.6411,707,,
GG-0250,10/11/2024,12.6417,722,,
GG-0250,10/11/2024,12.6422,750,,
GG-0250,10/11/2024,12.6428,744,,
GG-0250,10/11/2024,12.6433,814,,
GG-0250,10/11/2024,12.6439,812,,
GG-0250,10/11/2024,12.6444,847,,
GG-0250,10/11/2024,12.6450,871,,
GG-0250,10/11/2024,12.6456,897,,
GG-0250,10/11/2024,12.6461,924,,
GG-0250,10/11/2024,12.6467,928,,
GG-0250,10/11/2024,12.6472,959,,
GG-0250,10/11/2024,12.6478,991,,
GG-0250,10/11/2024,12.6483,1009,,
GG-0250,10/11/2024,12.6489,1028,,
GG-0250,10/11/2024,12.6494,1029,,
GG-0250,10/11/2024,12.6500,1044,,
GG-0250,10/11/2024,12.6506,1091,,
GG-0250,10/11/2024,12.6511,1090,,
GG-0250,10/11/2024,12.6517,1125,,
GG-0250,10/11/2024,12.6522,1128,,
GG-0250,10/11/2024,12.6528,1120,,
GG-0250,10/11/2024,12.6533,1165,,
GG-0250,10/11/2024,12.6539,1168,,
GG-0250,10/11/2024,12.6544,1196,,
GG-0250,10/11/2024,12.6550,1208,,
GG-0250,10/11/2024,12.6556,1207,,
GG-0250,10/11/2024,12.6561,1214,,
GG-0250,10/11/2024,12.6567,1235,,
GG-0250,10/11/2024,12.6572,1235,,
GG-0250,10/11/2024,12.6578,1230,,
GG-0250,10/11/2024,12.6583,1258,,
GG-0250,10/11/2024,12.6589,1268,,
GG-0250,10/11/2024,12.6594,1267,,
GG-0250,10/11/2024,12.6600,1274,,
GG-0250,10/11/2024,12.6606,1275,,
GG-0250,10/11/2024,12.6611,1279,,
GG-0250,10/11/2024,12.6617,1280,,
GG-0250,10/11/2024,12.6622,1284,,
GG-0250,10/11/2024,12.6628,1286,,
GG-0250,10/11/2024,12.6633,1288,,
GG-0250,10/11/2024,12.6639,1290,,
GG-0250,10/11/2024,12.6644,1291,,
GG-0250,10/11/2024,12.6650,1291,,
GG-0250,10/11/2024,12.6656,1291,,
GG-0250,10/11/2024,12.6661,1291,,
GG-0250,10/11/2024,12.6667,1290,,
GG-0250,10/11/2024,12.6672,1286,,
GG-0250,10/11/2024,12.6678,1281,,
GG-0250,10/11/2024,12.6683,1279,,
GG-0250,10/11/2024,12.6689,1275,,
GG-0250,10/11/2024,12.6694,1272,,
GG-0250,10/11/2024,12.6700,1267,,
GG-0250,10/11/2024,12.6706,1263,,
GG-0250,10/11/2024,12.6711,1255,,
GG-0250,10/11/2024,12.6717,1252,,
GG-0250,10/11/2024,12.6722,1245,,
GG-0250,10/11/2024,12.6728,1240,,
GG-0250,10/11/2024,12.6733,1221,,
GG-0250,10/11/2024,12.6739,1218,,
GG-0250,10/11/2024,12.6744,1210,,
GG-0250,10/11/2024,12.6750,1205,,
GG-0250,10/11/2024,12.6756,1179,,
GG-0250,10/11/2024,12.6761,1179,,
GG-0250,10/11/2024,12.6767,1160,,
GG-0250,10/11/2024,12.6772,1156,,
GG-0250,10/11/2024,12.6778,1152,,
GG-0250,10/11/2024,12.6783,1148,,
GG-0250,10/11/2024,12.6789,1126,,
GG-0250,10/11/2024,12.6794,1113,,
GG-0250,10/11/2024,12.6800,1095,,
GG-0250,10/11/2024,12.6806,1089,,
GG-0250,10/11/2024,12.6811,1078,,
GG-0250,10/11/2024,12.6817,1079,,
GG-0250,10/11/2024,12.6822,1058,,
GG-0250,10/11/2024,12.6828,1057,,
GG-0250,10/11/2024,12.6833,1056,,
GG-0250,10/11/2024,12.6839,1032,,
GG-0250,10/11/2024,12.6844,1032,,
GG-0250,10/11/2024,12.6850,1009,,
GG-0250,10/11/2024,12.6856,1003,,
GG-0250,10/11/2024,12.6861,990,,
GG-0250,10/11/2024,12.6867,975,,
GG-0250,10/11/2024,12.6872,968,,
GG-0250,10/11/2024,12.6878,958,,
GG-0250,10/11/2024,12.6883,948,,
GG-0250,10/11/2024,12.6889,940,,
GG-0250,10/11/2024,12.6894,921,,
GG-0250,10/11/2024,12.6900,911,,
GG-0250,10/11/2024,12.6906,908,,
GG-0250,10/11/2024,12.6911,891,,
GG-0250,10/11/2024,12.6917,889,,
GG-0250,10/11/2024,12.6922,864,,
GG-0250,10/11/2024,12.6928,858,,
GG-0250,10/11/2024,12.6933,849,,
GG-0250,10/11/2024,12.6939,839,,
GG-0250,10/11/2024,12.6944,828,,
GG-0250,10/11/2024,12.6950,837,,
GG-0250,10/11/2024,12.6956,811,,
GG-0250,10/11/2024,12.6961,811,,
GG-0250,10/11/2024,12.6967,805,,
GG-0250,10/11/2024,12.6972,802,,
GG-0250,10/11/2024,12.6978,771,,
GG-0250,10/11/2024,12.6983,775,,
GG-0250,10/11/2024,12.6989,754,,
GG-0250,10/11/2024,12.6994,761,,
GG-0250,10/11/2024,12.7000,756,,
GG-0250,10/11/2024,12.7006,727,,
GG-0250,10/11/2024,12.7011,726,,
GG-0250,10/11/2024,12.7017,703,,
GG-0250,10/11/2024,12.7022,701,,
GG-0250,10/11/2024,12.7028,699,,
GG-0250,10/11/2024,12.7033,684,,
GG-0250,10/11/2024,12.7039,667,,
